round	source_label	source_base	source_commit	target	target_commit	target_description	delta_status	path	source_mode	source_blob	target_mode	target_blob	comparison	later_owner	later_commits	invariant	detail
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/cc-s-seed.mjs	100644	e375c2b1887a1f29e03d3a3645d95e5fefc74a85	100644	e375c2b1887a1f29e03d3a3645d95e5fefc74a85	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/cc-w-checks.mjs	100644	e8601527c477647f488d3a5a0ac003dfae4111e6	100644	e8601527c477647f488d3a5a0ac003dfae4111e6	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/cc-w-seed.mjs	100644	73f039935f9913042b342f9fd34021aa75eb4534	100644	73f039935f9913042b342f9fd34021aa75eb4534	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/composition-checks.mjs	100644	431dfd3aa9ceed475eed84ecd33c50816b215fb0	100644	431dfd3aa9ceed475eed84ecd33c50816b215fb0	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/counterexamples.mjs	100644	417d6986c86bbf08dce21b710b325e6973155971	100644	417d6986c86bbf08dce21b710b325e6973155971	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/fe-t01-rows.json	100644	5ea82673144989f58d87a1853129d87dabcbaa0e	100644	5ea82673144989f58d87a1853129d87dabcbaa0e	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/fe-t01.mjs	100644	d5a1c859b8c405d604508b61a804dc9e821b55fc	100644	d5a1c859b8c405d604508b61a804dc9e821b55fc	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/fe-t07.mjs	100644	b7ae37756778913e184303a2895db63cad391f40	100644	b7ae37756778913e184303a2895db63cad391f40	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/fe-t11.mjs	100644	e3bc8d33a915192b517fb53a2c8f37a1e0cdac44	100644	e3bc8d33a915192b517fb53a2c8f37a1e0cdac44	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/models-checks.json	100644	5657d78dcccb013ffd89457b3a5f8cdba3873bcd	100644	5657d78dcccb013ffd89457b3a5f8cdba3873bcd	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/models-checks.mjs	100644	02daa0efe5960165e9de6c73977a26894b42e46e	100644	02daa0efe5960165e9de6c73977a26894b42e46e	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/models.log	100644	9a8f85ff4a3f24396c4d676726913a69f320f5c9	100644	9a8f85ff4a3f24396c4d676726913a69f320f5c9	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/primitive-checks.mjs	100644	702e26a6d060aef7deddcaa7c94c7687c85b5f6d	100644	702e26a6d060aef7deddcaa7c94c7687c85b5f6d	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/primitive-seed.mjs	100644	dcc5749a421504c5c1528a22b4e6cf97158074c0	100644	dcc5749a421504c5c1528a22b4e6cf97158074c0	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/probe-checks.json	100644	caaecd7dbe6fef0e5df4f1a976e8429fd5bea357	100644	caaecd7dbe6fef0e5df4f1a976e8429fd5bea357	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/probe-checks.mjs	100644	0f6ec750233899c37a1cac4459bbf12e03c67281	100644	0f6ec750233899c37a1cac4459bbf12e03c67281	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/seed.log	100644	6999336f160ec345d8a2d125a350b85b1856d3fb	100644	6999336f160ec345d8a2d125a350b85b1856d3fb	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/seed.mjs	100644	69895098026457875fa6485eee95d09a17f26303	100644	69895098026457875fa6485eee95d09a17f26303	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/server.log	100644	5cc3299d4a1f026f6cd3091042c49fa5296a4a24	100644	5cc3299d4a1f026f6cd3091042c49fa5296a4a24	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/settings-models-1440-light.png	100644	dce0d628a0cc192d754613664432b4c0c8a91d9c	100644	dce0d628a0cc192d754613664432b4c0c8a91d9c	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/settings-models-390-light.png	100644	a38bd439217602b9bb71cb6d2aac884aee3d7a02	100644	a38bd439217602b9bb71cb6d2aac884aee3d7a02	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/settings-models-add-1440-light.png	100644	2d2b747f5f7c408d25a5d0677cbd6dc2ae78e797	100644	2d2b747f5f7c408d25a5d0677cbd6dc2ae78e797	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/settings-models-probe-1440-light.png	100644	070b29c223b6b1c1ebb4462b0e0e4ba69b8485e8	100644	070b29c223b6b1c1ebb4462b0e0e4ba69b8485e8	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/settings-tools-1440-light.png	100644	01872391dd8c6b50d774a79bf3d18a7520f8828f	100644	01872391dd8c6b50d774a79bf3d18a7520f8828f	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/shell-checks.mjs	100644	fffa203eb7dd9517aa695fa4f3eaf6dcab0e086a	100644	fffa203eb7dd9517aa695fa4f3eaf6dcab0e086a	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/settings/work-seed.mjs	100644	7ec040eb22ee020c9749436d010867aa2c0aa9dc	100644	7ec040eb22ee020c9749436d010867aa2c0aa9dc	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/shell-checks.mjs	100644	fffa203eb7dd9517aa695fa4f3eaf6dcab0e086a	100644	fffa203eb7dd9517aa695fa4f3eaf6dcab0e086a	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/shell/browser.mjs	100644	2b799c76056f21260d6d6ede96e3f327446cac10	100644	2b799c76056f21260d6d6ede96e3f327446cac10	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/shell/chat-1440-light.png	100644	cf2e686c514966c103c2de6c0793e46eeb2764cc	100644	cf2e686c514966c103c2de6c0793e46eeb2764cc	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/shell/continue-in-work-1440-light.png	100644	ca46313ab05a82bc61a5fce9193af7a8e78afb01	100644	ca46313ab05a82bc61a5fce9193af7a8e78afb01	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/shell/seed.log	100644	ca6eda4d563d72543c68aea8e08158b33c4a468c	100644	ca6eda4d563d72543c68aea8e08158b33c4a468c	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/shell/server.log	100644	5cc3299d4a1f026f6cd3091042c49fa5296a4a24	100644	5cc3299d4a1f026f6cd3091042c49fa5296a4a24	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/shell/settings-memory-1440-light.png	100644	fa1b4c69ce477d4949d30300ef1dd2ffc4660662	100644	fa1b4c69ce477d4949d30300ef1dd2ffc4660662	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/shell/shell-checks.json	100644	74a1f60e56a31f88f9a403c2fbfa5191f8150411	100644	74a1f60e56a31f88f9a403c2fbfa5191f8150411	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/shell/shell-checks.mjs	100644	fffa203eb7dd9517aa695fa4f3eaf6dcab0e086a	100644	fffa203eb7dd9517aa695fa4f3eaf6dcab0e086a	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/shell/shell.log	100644	916815d2c63ed809bb97b685aba7cd4e2c86dc4d	100644	916815d2c63ed809bb97b685aba7cd4e2c86dc4d	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/shell/work-1440-light.png	100644	eadd0bc8c8403b3e4af07f4dd607a01d1a3ab744	100644	eadd0bc8c8403b3e4af07f4dd607a01d1a3ab744	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/shell/work-390-light.png	100644	b3f0b015bcc75d7909856f80bdb877c792f2d432	100644	b3f0b015bcc75d7909856f80bdb877c792f2d432	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/shell/work-seed.json	100644	7ca87ef6c7b90f9a58c0050103ae19452ea094d2	100644	7ca87ef6c7b90f9a58c0050103ae19452ea094d2	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/shell/work-seed.mjs	100644	96b33d0052af29d1bf850fc0caf2c06da071dc2c	100644	96b33d0052af29d1bf850fc0caf2c06da071dc2c	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/regression/work-seed.mjs	100644	09a0d28685b9f5cbb7d6705c56d11aae78379107	100644	09a0d28685b9f5cbb7d6705c56d11aae78379107	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/home-modules-1440x900-large-v1.png	100644	19578ef3bd51556962c87c800bcfefdab2a68af6	100644	19578ef3bd51556962c87c800bcfefdab2a68af6	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/home-modules-1440x900-medium-v1.png	100644	bda5fea75aa5116294956f1389e323039da8a9d2	100644	bda5fea75aa5116294956f1389e323039da8a9d2	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/home-modules-1440x900-small-v1.png	100644	7c15ee4a1a2f88f1d886c614349eabae9081b1aa	100644	7c15ee4a1a2f88f1d886c614349eabae9081b1aa	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/settings-1440-dark-baseline-repaired.png	100644	ad57d0923e581f8a803e8f815d498db60f542fbc	100644	ad57d0923e581f8a803e8f815d498db60f542fbc	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/settings-1440-dark-shape-baseline.png	100644	ad57d0923e581f8a803e8f815d498db60f542fbc	100644	ad57d0923e581f8a803e8f815d498db60f542fbc	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/settings-1440-dark-v1.png	100644	7140e7d92cdfd7245027dede50050fd8844099ff	100644	7140e7d92cdfd7245027dede50050fd8844099ff	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/settings-1440-light-baseline-repaired.png	100644	c2fb2479edc2f886f9be08002b01e1d6bd73d861	100644	c2fb2479edc2f886f9be08002b01e1d6bd73d861	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/settings-1440-light-shape-baseline.png	100644	c2fb2479edc2f886f9be08002b01e1d6bd73d861	100644	c2fb2479edc2f886f9be08002b01e1d6bd73d861	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/settings-1440-light-v1.png	100644	4e4f08b871008e0e696aaafa13cdcc519ddea240	100644	4e4f08b871008e0e696aaafa13cdcc519ddea240	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/settings-390-dark-baseline-repaired.png	100644	f242a6e141ddb94c878134f0235fababf0840936	100644	f242a6e141ddb94c878134f0235fababf0840936	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/settings-390-dark-shape-baseline.png	100644	f242a6e141ddb94c878134f0235fababf0840936	100644	f242a6e141ddb94c878134f0235fababf0840936	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/settings-390-dark-v1.png	100644	b89a6f3a5feed3b03e6364064420dfaefe78ef57	100644	b89a6f3a5feed3b03e6364064420dfaefe78ef57	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/settings-390-light-baseline-repaired.png	100644	f6dcdba7edafa8e588dd98b1703972080bbfd1ff	100644	f6dcdba7edafa8e588dd98b1703972080bbfd1ff	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/settings-390-light-shape-baseline.png	100644	f6dcdba7edafa8e588dd98b1703972080bbfd1ff	100644	f6dcdba7edafa8e588dd98b1703972080bbfd1ff	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/settings-390-light-v1.png	100644	3d136d3c8cbac0b0129dedb1684e99c990211479	100644	3d136d3c8cbac0b0129dedb1684e99c990211479	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/work-cancel-1440-dark-baseline-repaired.png	100644	994e4ca6bb5f45073aa0812d144575449d62b3a2	100644	994e4ca6bb5f45073aa0812d144575449d62b3a2	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/work-cancel-1440-dark-shape-baseline.png	100644	52d008b70d27a7e8f5525dd04f567fabe078daed	100644	52d008b70d27a7e8f5525dd04f567fabe078daed	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/work-cancel-1440-dark-v1.png	100644	d9e27ffab2b08b449f948f5eafe8c30c9876c490	100644	d9e27ffab2b08b449f948f5eafe8c30c9876c490	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/work-cancel-1440-light-baseline-repaired.png	100644	2806145918294c7b473672e428f047a2e982a892	100644	2806145918294c7b473672e428f047a2e982a892	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/fe05a/screenshots/work-cancel-1440-light-shape-baseline.png	100644	1ab788ee544ae43ad010bfd746a679ae7a007eea	100644	1ab788ee544ae43ad010bfd746a679ae7a007eea	retained_exact	-	-	source mode/blob equals target mode/blob	-
